# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.8889466778100302,2.520805627358191,4.627220458593934,27.407575825964408,1.2841465404839345,-0.8312159617475813,-1.8192487387257634,180.0,-133.84365571928302,0.0
 0.8927236904609971,2.525126471076287,4.629412741797207,26.90204664506102,1.2814698438091892,-0.7086808867479313,-1.8268566629980132,180.0,-134.13391491795394,0.0
 0.8965013533490677,2.529459004257105,4.631562990185219,26.39533393264385,1.279254687908553,-0.5863826302848417,-1.8331889063706774,180.0,-134.37694149602427,0.0
 0.9002790631966773,2.5338037279763044,4.633671521874057,25.88769683746266,1.2775009855987367,-0.464223664749126,-1.8382254179297381,180.0,-134.57223070769706,0.0
 0.9040562139197972,2.5381611433095457,4.635738654979808,25.379397238933226,1.2762088004263745,-0.3421058006641694,-1.8419497773910414,180.0,-134.71936230204633,0.0
 0.9078321971936203,2.5425317513324885,4.637764707618558,24.87069918022058,1.2753783477667544,-0.21993017431438455,-1.844349300802604,180.0,-134.8180024800588,0.0
 0.9116064030249499,2.5469160531207935,4.639749997906393,24.361868289092133,1.2750099966903872,-0.09759697611337503,-1.8454151217558665,180.0,-134.8679053257161,0.0
 0.9153782203289127,2.5513145497501197,4.6416948439594,23.85317119003538,1.2751042719239043,0.024994644734801456,-1.8451422491542289,180.0,-134.86891391659074,0.0
 0.9191470375076235,2.555727742296128,4.643599563893666,23.344874910392466,1.275661856566706,0.14794685344550929,-1.8435295990146316,180.0,-134.82096091251861,0.0
 0.9229122430283533,2.5601561318344785,4.645464475825276,22.837246284054558,1.2766835949506388,0.2713632438674389,-1.8405800017457674,180.0,-134.7240687472827,0.0
 0.9266732259991635,2.564600219440831,4.6472898978703165,22.330551355737764,1.2781704960024716,0.39534905192950065,-1.8363001838235242,180.0,-134.5783493939472,0.0
 0.9304293767392939,2.5690605061908443,4.649076148144874,21.825054789056153,1.2801237372243508,0.5200114044974099,-1.830700723788639,180.0,-134.38400362658183,0.0
 0.9341800873423766,2.5735374931601793,4.6508235447650375,21.32101928176924,1.282544668698758,0.6454594157217937,-1.8237959848151202,180.0,-134.1413199712096,0.0
 0.9379247522296004,2.578031681424497,4.652532405846889,20.818704990947197,1.2854348183954842,0.7718046297245217,-1.81560402101415,180.0,-133.85067305189546,0.0
 0.94166276869117,2.582543572059456,4.654203049506517,20.31836897168703,1.2887958967608522,0.8991609319870473,-1.8061464643332759,180.0,-133.5125217296837,0.0
 0.9453935374143492,2.5870736661407174,4.6558357938600095,19.82026463146515,1.2926298027050938,1.0276450320872719,-1.7954483873322036,180.0,-133.1274067518145,0.0
 0.9491164629947546,2.5916224647439403,4.65743095702345,19.324641203415784,1.2969386300811272,1.1573767143538232,-1.7835381460250328,180.0,-132.69594796892787,0.0
 0.9528309544303123,2.5961904689447852,4.658988857112926,18.831743241151994,1.301724673797389,1.2884788669712823,-1.7704472068911823,180.0,-132.2188414077471,0.0
 0.9565364255955872,2.600778179818912,4.660509812244524,18.341810136809535,1.3069904376742165,1.4210780874979008,-1.7562099541239165,180.0,-131.69685579722073,0.0
 0.9602322956948363,2.60538609844198,4.661994140534332,17.855075665303467,1.3127386416479199,1.5553046561001231,-1.7408634858022831,180.0,-131.13082901803156,0.0
 0.9639179896924609,2.6100147258896507,4.663442160098433,17.371767555888166,1.3189722306035898,1.6912931349394105,-1.7244473949097552,180.0,-130.52166412301628,0.0
 0.9675929387193231,2.6146645632375827,4.664854189052916,16.892107093334854,1.3256943828601182,1.8291824478088254,-1.7070035428022632,180.0,-129.87032527968262,0.0
 0.9712565804542627,2.619336111561437,4.666230545513867,16.41630874951003,1.3329085198071045,1.969116378980538,-1.6885758233633161,180.0,-129.17783344009487,0.0
 0.9749083594790869,2.624029871936873,4.667571547597371,15.944579846881249,1.34061831611219,2.111243931430548,-1.6692099217382268,180.0,-128.44526185341223,0.0
 0.9785477276069604,2.628746345439551,4.668877513419516,15.477120254715578,1.3488277100662247,2.2557195825176124,-1.6489530709667204,180.0,-127.67373155625008,0.0
 0.9821741441828645,2.633486033145131,4.670148761096387,15.014122118292459,1.3575409155607183,2.402703967434098,-1.62785380498809,180.0,-126.86440662768413,0.0
 0.9857870763560675,2.6382494361292728,4.671385608744072,14.555769621952988,1.366762433474858,2.552363972547109,-1.605961715697962,180.0,-126.01848955194369,0.0
 0.9893859993242335,2.6430370554676363,4.672588374478656,14.102238785490911,1.376497065077567,2.704873566012912,-1.5833272096756672,180.0,-125.13721642656587,0.0
 0.9929703965485539,2.647849392235882,4.673757376416226,13.653697294272353,1.3867499252308129,2.86041404219365,-1.5600012719214749,180.0,-124.2188104181362,0.0
 0.9965398473465014,2.65268694750967,4.67489293267287,13.210304362305251,1.3974582776246551,2.999999999999969,-1.5360352349402457,180.0,-123.23951581962785,0.0
 1.0000946627938248,2.657550222364659,4.675995361364671,12.772210627748983,1.4081227239666252,2.999999999999969,-1.5114805551618689,180.0,-122.18002288355994,0.0
 1.0036357699007004,2.6624397178765107,4.677064980607717,12.339558080397785,1.4187460452872522,3.0000000000000626,-1.4863886006366758,180.0,-121.04386833927487,0.0
 1.0071640614761375,2.667355935120884,4.678102108518095,11.912480019478004,1.4293309200135633,2.999999999999937,-1.4608104466754352,180.0,-119.8346706994174,0.0
 1.0106803975715533,2.6722993751734396,4.679107063211891,11.491101041415376,1.4398799282998107,3.0,-1.4347966847309526,180.0,-118.55611281551002,0.0
